Fecha;Territorio;Medida;Valor;
21/08/2020;Almería;Curados;1477;
21/08/2020;Cádiz;Confirmados PDIA;2213;
21/08/2020;Cádiz;Confirmados PDIA 14 días;696;
21/08/2020;Cádiz;Confirmados PDIA 7 días;429;
21/08/2020;Cádiz;Total confirmados ;2539;
21/08/2020;Cádiz;Hospitalizados;653;
21/08/2020;Cádiz;Total UCI;87;
21/08/2020;Cádiz;Fallecidos;175;
21/08/2020;Cádiz;Curados;1514;
21/08/2020;Córdoba;Confirmados PDIA;2203;
21/08/2020;Córdoba;Confirmados PDIA 14 días;512;
21/08/2020;Córdoba;Confirmados PDIA 7 días;356;
21/08/2020;Córdoba;Total confirmados ;2606;
21/08/2020;Córdoba;Hospitalizados;592;
21/08/2020;Córdoba;Total UCI;80;
21/08/2020;Córdoba;Fallecidos;117;
21/08/2020;Córdoba;Curados;1776;
21/08/2020;Granada;Confirmados PDIA;3552;
21/08/2020;Granada;Confirmados PDIA 14 días;502;
21/08/2020;Granada;Confirmados PDIA 7 días;284;
21/08/2020;Granada;Total confirmados ;4357;
21/08/2020;Granada;Hospitalizados;1278;
21/08/2020;Granada;Total UCI;140;
21/08/2020;Granada;Fallecidos;292;
21/08/2020;Granada;Curados;3028;
21/08/2020;Huelva;Confirmados PDIA;568;
21/08/2020;Huelva;Confirmados PDIA 14 días;89;
21/08/2020;Huelva;Confirmados PDIA 7 días;43;
21/08/2020;Huelva;Total confirmados ;694;
21/08/2020;Huelva;Hospitalizados;231;
21/08/2020;Huelva;Total UCI;32;
21/08/2020;Huelva;Fallecidos;51;
21/08/2020;Huelva;Curados;499;
21/08/2020;Jaén;Confirmados PDIA;1860;
21/08/2020;Jaén;Confirmados PDIA 14 días;257;
21/08/2020;Jaén;Confirmados PDIA 7 días;130;
21/08/2020;Jaén;Total confirmados ;2357;
21/08/2020;Jaén;Hospitalizados;802;
21/08/2020;Jaén;Total UCI;93;
21/08/2020;Jaén;Fallecidos;192;
21/08/2020;Jaén;Curados;1835;
21/08/2020;Málaga;Confirmados PDIA;5421;
21/08/2020;Málaga;Confirmados PDIA 14 días;1640;
21/08/2020;Málaga;Confirmados PDIA 7 días;893;
21/08/2020;Málaga;Total confirmados ;7198;
21/08/2020;Málaga;Hospitalizados;1612;
21/08/2020;Málaga;Total UCI;166;
21/08/2020;Málaga;Fallecidos;293;
21/08/2020;Málaga;Curados;4149;
21/08/2020;Sevilla;Confirmados PDIA;3646;
21/08/2020;Sevilla;Confirmados PDIA 14 días;740;
21/08/2020;Sevilla;Confirmados PDIA 7 días;460;
21/08/2020;Sevilla;Total confirmados ;4320;
21/08/2020;Sevilla;Hospitalizados;1253;
21/08/2020;Sevilla;Total UCI;159;
21/08/2020;Sevilla;Fallecidos;291;
21/08/2020;Sevilla;Curados;2964;
20/08/2020;Andalucía;Confirmados PDIA;22033;
20/08/2020;Andalucía;Confirmados PDIA 14 días;5499;
20/08/2020;Andalucía;Confirmados PDIA 7 días;3140;
20/08/2020;Andalucía;Total confirmados ;26917;
20/08/2020;Andalucía;Hospitalizados;6830;
20/08/2020;Andalucía;Total UCI;819;
20/08/2020;Andalucía;Fallecidos;1470;
20/08/2020;Andalucía;Curados;17198;
20/08/2020;Almería;Confirmados PDIA;3154;
20/08/2020;Almería;Confirmados PDIA 14 días;1422;
20/08/2020;Almería;Confirmados PDIA 7 días;725;
20/08/2020;Almería;Total confirmados ;3429;
20/08/2020;Almería;Hospitalizados;432;
20/08/2020;Almería;Total UCI;64;
20/08/2020;Almería;Fallecidos;64;
20/08/2020;Almería;Curados;1474;
20/08/2020;Cádiz;Confirmados PDIA;2147;
20/08/2020;Cádiz;Confirmados PDIA 14 días;657;
20/08/2020;Cádiz;Confirmados PDIA 7 días;416;
20/08/2020;Cádiz;Total confirmados ;2473;
20/08/2020;Cádiz;Hospitalizados;651;
20/08/2020;Cádiz;Total UCI;87;
20/08/2020;Cádiz;Fallecidos;175;
20/08/2020;Cádiz;Curados;1511;
20/08/2020;Córdoba;Confirmados PDIA;2124;
20/08/2020;Córdoba;Confirmados PDIA 14 días;463;
20/08/2020;Córdoba;Confirmados PDIA 7 días;304;
20/08/2020;Córdoba;Total confirmados ;2527;
20/08/2020;Córdoba;Hospitalizados;588;
20/08/2020;Córdoba;Total UCI;78;
20/08/2020;Córdoba;Fallecidos;117;
20/08/2020;Córdoba;Curados;1773;
20/08/2020;Granada;Confirmados PDIA;3488;
20/08/2020;Granada;Confirmados PDIA 14 días;459;
20/08/2020;Granada;Confirmados PDIA 7 días;268;
20/08/2020;Granada;Total confirmados ;4293;
20/08/2020;Granada;Hospitalizados;1275;
20/08/2020;Granada;Total UCI;140;
20/08/2020;Granada;Fallecidos;291;
20/08/2020;Granada;Curados;3019;
20/08/2020;Huelva;Confirmados PDIA;548;
20/08/2020;Huelva;Confirmados PDIA 14 días;77;
20/08/2020;Huelva;Confirmados PDIA 7 días;33;
20/08/2020;Huelva;Total confirmados ;674;
20/08/2020;Huelva;Hospitalizados;231;
20/08/2020;Huelva;Total UCI;32;
20/08/2020;Huelva;Fallecidos;50;
20/08/2020;Huelva;Curados;498;
20/08/2020;Jaén;Confirmados PDIA;1821;
20/08/2020;Jaén;Confirmados PDIA 14 días;240;
20/08/2020;Jaén;Confirmados PDIA 7 días;119;
20/08/2020;Jaén;Total confirmados ;2319;
20/08/2020;Jaén;Hospitalizados;800;
20/08/2020;Jaén;Total UCI;93;
20/08/2020;Jaén;Fallecidos;192;
20/08/2020;Jaén;Curados;1834;
20/08/2020;Málaga;Confirmados PDIA;5202;
20/08/2020;Málaga;Confirmados PDIA 14 días;1511;
20/08/2020;Málaga;Confirmados PDIA 7 días;853;
20/08/2020;Málaga;Total confirmados ;6979;
20/08/2020;Málaga;Hospitalizados;1601;
20/08/2020;Málaga;Total UCI;166;
20/08/2020;Málaga;Fallecidos;290;
20/08/2020;Málaga;Curados;4126;
20/08/2020;Sevilla;Confirmados PDIA;3549;
20/08/2020;Sevilla;Confirmados PDIA 14 días;670;
20/08/2020;Sevilla;Confirmados PDIA 7 días;422;
20/08/2020;Sevilla;Total confirmados ;4223;
20/08/2020;Sevilla;Hospitalizados;1252;
20/08/2020;Sevilla;Total UCI;159;
20/08/2020;Sevilla;Fallecidos;291;
20/08/2020;Sevilla;Curados;2963;
19/08/2020;Andalucía;Confirmados PDIA;21447;
19/08/2020;Andalucía;Confirmados PDIA 14 días;5239;
19/08/2020;Andalucía;Confirmados PDIA 7 días;3070;
19/08/2020;Andalucía;Total confirmados ;26329;
19/08/2020;Andalucía;Hospitalizados;6805;
19/08/2020;Andalucía;Total UCI;818;
19/08/2020;Andalucía;Fallecidos;1470;
19/08/2020;Andalucía;Curados;17132;
19/08/2020;Almería;Confirmados PDIA;3057;
19/08/2020;Almería;Confirmados PDIA 14 días;1426;
19/08/2020;Almería;Confirmados PDIA 7 días;772;
19/08/2020;Almería;Total confirmados ;3332;
19/08/2020;Almería;Hospitalizados;420;
19/08/2020;Almería;Total UCI;63;
19/08/2020;Almería;Fallecidos;64;
19/08/2020;Almería;Curados;1472;
19/08/2020;Cádiz;Confirmados PDIA;2063;
19/08/2020;Cádiz;Confirmados PDIA 14 días;589;
19/08/2020;Cádiz;Confirmados PDIA 7 días;382;
19/08/2020;Cádiz;Total confirmados ;2388;
19/08/2020;Cádiz;Hospitalizados;648;
19/08/2020;Cádiz;Total UCI;87;
19/08/2020;Cádiz;Fallecidos;175;
19/08/2020;Cádiz;Curados;1503;
19/08/2020;Córdoba;Confirmados PDIA;2049;
19/08/2020;Córdoba;Confirmados PDIA 14 días;403;
19/08/2020;Córdoba;Confirmados PDIA 7 días;246;
19/08/2020;Córdoba;Total confirmados ;2452;
19/08/2020;Córdoba;Hospitalizados;587;
19/08/2020;Córdoba;Total UCI;78;
19/08/2020;Córdoba;Fallecidos;117;
19/08/2020;Córdoba;Curados;1759;
19/08/2020;Granada;Confirmados PDIA;3428;
19/08/2020;Granada;Confirmados PDIA 14 días;421;
19/08/2020;Granada;Confirmados PDIA 7 días;252;
19/08/2020;Granada;Total confirmados ;4233;
19/08/2020;Granada;Hospitalizados;1272;
19/08/2020;Granada;Total UCI;140;
19/08/2020;Granada;Fallecidos;291;
19/08/2020;Granada;Curados;3020;
19/08/2020;Huelva;Confirmados PDIA;545;
19/08/2020;Huelva;Confirmados PDIA 14 días;77;
19/08/2020;Huelva;Confirmados PDIA 7 días;47;
19/08/2020;Huelva;Total confirmados ;671;
19/08/2020;Huelva;Hospitalizados;230;
19/08/2020;Huelva;Total UCI;32;
19/08/2020;Huelva;Fallecidos;50;
19/08/2020;Huelva;Curados;498;
19/08/2020;Jaén;Confirmados PDIA;1802;
19/08/2020;Jaén;Confirmados PDIA 14 días;252;
19/08/2020;Jaén;Confirmados PDIA 7 días;127;
19/08/2020;Jaén;Total confirmados ;2299;
19/08/2020;Jaén;Hospitalizados;799;
19/08/2020;Jaén;Total UCI;93;
19/08/2020;Jaén;Fallecidos;192;
19/08/2020;Jaén;Curados;1825;
19/08/2020;Málaga;Confirmados PDIA;5059;
19/08/2020;Málaga;Confirmados PDIA 14 días;1478;
19/08/2020;Málaga;Confirmados PDIA 7 días;875;
19/08/2020;Málaga;Total confirmados ;6836;
19/08/2020;Málaga;Hospitalizados;1599;
19/08/2020;Málaga;Total UCI;166;
19/08/2020;Málaga;Fallecidos;290;
19/08/2020;Málaga;Curados;4093;
19/08/2020;Sevilla;Confirmados PDIA;3444;
19/08/2020;Sevilla;Confirmados PDIA 14 días;593;
19/08/2020;Sevilla;Confirmados PDIA 7 días;369;
19/08/2020;Sevilla;Total confirmados ;4118;
19/08/2020;Sevilla;Hospitalizados;1250;
19/08/2020;Sevilla;Total UCI;159;
19/08/2020;Sevilla;Fallecidos;291;
19/08/2020;Sevilla;Curados;2962;
18/08/2020;Andalucía;Confirmados PDIA;20869;
18/08/2020;Andalucía;Confirmados PDIA 14 días;4887;
18/08/2020;Andalucía;Confirmados PDIA 7 días;2896;
18/08/2020;Andalucía;Total confirmados ;25751;
18/08/2020;Andalucía;Hospitalizados;6763;
18/08/2020;Andalucía;Total UCI;818;
18/08/2020;Andalucía;Fallecidos;1469;
18/08/2020;Andalucía;Curados;17106;
18/08/2020;Almería;Confirmados PDIA;2934;
18/08/2020;Almería;Confirmados PDIA 14 días;1380;
18/08/2020;Almería;Confirmados PDIA 7 días;760;
18/08/2020;Almería;Total confirmados ;3208;
18/08/2020;Almería;Hospitalizados;407;
18/08/2020;Almería;Total UCI;63;
18/08/2020;Almería;Fallecidos;63;
18/08/2020;Almería;Curados;1472;
18/08/2020;Cádiz;Confirmados PDIA;2008;
18/08/2020;Cádiz;Confirmados PDIA 14 días;541;
18/08/2020;Cádiz;Confirmados PDIA 7 días;379;
18/08/2020;Cádiz;Total confirmados ;2333;
18/08/2020;Cádiz;Hospitalizados;643;
18/08/2020;Cádiz;Total UCI;87;
18/08/2020;Cádiz;Fallecidos;175;
18/08/2020;Cádiz;Curados;1501;
18/08/2020;Córdoba;Confirmados PDIA;1979;
18/08/2020;Córdoba;Confirmados PDIA 14 días;340;
18/08/2020;Córdoba;Confirmados PDIA 7 días;205;
18/08/2020;Córdoba;Total confirmados ;2382;
18/08/2020;Córdoba;Hospitalizados;584;
18/08/2020;Córdoba;Total UCI;78;
18/08/2020;Córdoba;Fallecidos;117;
18/08/2020;Córdoba;Curados;1759;
18/08/2020;Granada;Confirmados PDIA;3371;
18/08/2020;Granada;Confirmados PDIA 14 días;377;
18/08/2020;Granada;Confirmados PDIA 7 días;231;
18/08/2020;Granada;Total confirmados ;4176;
18/08/2020;Granada;Hospitalizados;1262;
18/08/2020;Granada;Total UCI;140;
18/08/2020;Granada;Fallecidos;291;
18/08/2020;Granada;Curados;3019;
18/08/2020;Huelva;Confirmados PDIA;538;
18/08/2020;Huelva;Confirmados PDIA 14 días;73;
18/08/2020;Huelva;Confirmados PDIA 7 días;46;
18/08/2020;Huelva;Total confirmados ;664;
18/08/2020;Huelva;Hospitalizados;229;
18/08/2020;Huelva;Total UCI;32;
18/08/2020;Huelva;Fallecidos;50;
18/08/2020;Huelva;Curados;497;
18/08/2020;Jaén;Confirmados PDIA;1788;
18/08/2020;Jaén;Confirmados PDIA 14 días;241;
18/08/2020;Jaén;Confirmados PDIA 7 días;116;
18/08/2020;Jaén;Total confirmados ;2285;
18/08/2020;Jaén;Hospitalizados;799;
18/08/2020;Jaén;Total UCI;93;
18/08/2020;Jaén;Fallecidos;192;
18/08/2020;Jaén;Curados;1820;
18/08/2020;Málaga;Confirmados PDIA;4876;
18/08/2020;Málaga;Confirmados PDIA 14 días;1364;
18/08/2020;Málaga;Confirmados PDIA 7 días;809;
18/08/2020;Málaga;Total confirmados ;6654;
18/08/2020;Málaga;Hospitalizados;1593;
18/08/2020;Málaga;Total UCI;166;
18/08/2020;Málaga;Fallecidos;290;
18/08/2020;Málaga;Curados;4078;
18/08/2020;Sevilla;Confirmados PDIA;3375;
18/08/2020;Sevilla;Confirmados PDIA 14 días;571;
18/08/2020;Sevilla;Confirmados PDIA 7 días;350;
18/08/2020;Sevilla;Total confirmados ;4049;
18/08/2020;Sevilla;Hospitalizados;1246;
18/08/2020;Sevilla;Total UCI;159;
18/08/2020;Sevilla;Fallecidos;291;
18/08/2020;Sevilla;Curados;2960;
17/08/2020;Andalucía;Confirmados PDIA;20438;
17/08/2020;Andalucía;Confirmados PDIA 14 días;4640;
17/08/2020;Andalucía;Confirmados PDIA 7 días;2711;
17/08/2020;Andalucía;Total confirmados ;25320;
17/08/2020;Andalucía;Hospitalizados;6730;
17/08/2020;Andalucía;Total UCI;812;
17/08/2020;Andalucía;Fallecidos;1466;
17/08/2020;Andalucía;Curados;17087;
17/08/2020;Almería;Confirmados PDIA;2862;
17/08/2020;Almería;Confirmados PDIA 14 días;1397;
17/08/2020;Almería;Confirmados PDIA 7 días;755;
17/08/2020;Almería;Total confirmados ;3136;
17/08/2020;Almería;Hospitalizados;397;
17/08/2020;Almería;Total UCI;62;
17/08/2020;Almería;Fallecidos;60;
17/08/2020;Almería;Curados;1461;
17/08/2020;Cádiz;Confirmados PDIA;1964;
17/08/2020;Cádiz;Confirmados PDIA 14 días;503;
17/08/2020;Cádiz;Confirmados PDIA 7 días;357;
17/08/2020;Cádiz;Total confirmados ;2289;
17/08/2020;Cádiz;Hospitalizados;639;
17/08/2020;Cádiz;Total UCI;85;
17/08/2020;Cádiz;Fallecidos;175;
17/08/2020;Cádiz;Curados;1501;
17/08/2020;Córdoba;Confirmados PDIA;1938;
17/08/2020;Córdoba;Confirmados PDIA 14 días;317;
17/08/2020;Córdoba;Confirmados PDIA 7 días;194;
17/08/2020;Córdoba;Total confirmados ;2341;
17/08/2020;Córdoba;Hospitalizados;581;
17/08/2020;Córdoba;Total UCI;78;
17/08/2020;Córdoba;Fallecidos;117;
17/08/2020;Córdoba;Curados;1757;
17/08/2020;Granada;Confirmados PDIA;3343;
17/08/2020;Granada;Confirmados PDIA 14 días;358;
17/08/2020;Granada;Confirmados PDIA 7 días;217;
17/08/2020;Granada;Total confirmados ;4148;
17/08/2020;Granada;Hospitalizados;1261;
17/08/2020;Granada;Total UCI;140;
17/08/2020;Granada;Fallecidos;291;
17/08/2020;Granada;Curados;3019;
17/08/2020;Huelva;Confirmados PDIA;535;
17/08/2020;Huelva;Confirmados PDIA 14 días;71;
17/08/2020;Huelva;Confirmados PDIA 7 días;44;
17/08/2020;Huelva;Total confirmados ;661;
17/08/2020;Huelva;Hospitalizados;228;
17/08/2020;Huelva;Total UCI;32;
17/08/2020;Huelva;Fallecidos;50;
17/08/2020;Huelva;Curados;497;
17/08/2020;Jaén;Confirmados PDIA;1768;
17/08/2020;Jaén;Confirmados PDIA 14 días;224;
17/08/2020;Jaén;Confirmados PDIA 7 días;108;
17/08/2020;Jaén;Total confirmados ;2265;
17/08/2020;Jaén;Hospitalizados;798;
17/08/2020;Jaén;Total UCI;93;
17/08/2020;Jaén;Fallecidos;192;
17/08/2020;Jaén;Curados;1820;
17/08/2020;Málaga;Confirmados PDIA;4687;
17/08/2020;Málaga;Confirmados PDIA 14 días;1206;
17/08/2020;Málaga;Confirmados PDIA 7 días;699;
17/08/2020;Málaga;Total confirmados ;6465;
17/08/2020;Málaga;Hospitalizados;1581;
17/08/2020;Málaga;Total UCI;166;
17/08/2020;Málaga;Fallecidos;290;
17/08/2020;Málaga;Curados;4074;
17/08/2020;Sevilla;Confirmados PDIA;3341;
17/08/2020;Sevilla;Confirmados PDIA 14 días;564;
17/08/2020;Sevilla;Confirmados PDIA 7 días;337;
17/08/2020;Sevilla;Total confirmados ;4015;
17/08/2020;Sevilla;Hospitalizados;1245;
17/08/2020;Sevilla;Total UCI;156;
17/08/2020;Sevilla;Fallecidos;291;
17/08/2020;Sevilla;Curados;2958;
16/08/2020;Andalucía;Confirmados PDIA;19912;
16/08/2020;Andalucía;Confirmados PDIA 14 días;4273;
16/08/2020;Andalucía;Confirmados PDIA 7 días;2416;
16/08/2020;Andalucía;Total confirmados ;24794;
16/08/2020;Andalucía;Hospitalizados;6707;
16/08/2020;Andalucía;Total UCI;809;
16/08/2020;Andalucía;Fallecidos;1464;
16/08/2020;Andalucía;Curados;17051;
16/08/2020;Almería;Confirmados PDIA;2676;
16/08/2020;Almería;Confirmados PDIA 14 días;1305;
16/08/2020;Almería;Confirmados PDIA 7 días;620;
16/08/2020;Almería;Total confirmados ;2950;
16/08/2020;Almería;Hospitalizados;389;
16/08/2020;Almería;Total UCI;60;
16/08/2020;Almería;Fallecidos;59;
16/08/2020;Almería;Curados;1459;
16/08/2020;Cádiz;Confirmados PDIA;1895;
16/08/2020;Cádiz;Confirmados PDIA 14 días;444;
16/08/2020;Cádiz;Confirmados PDIA 7 días;320;
16/08/2020;Cádiz;Total confirmados ;2220;
16/08/2020;Cádiz;Hospitalizados;636;
16/08/2020;Cádiz;Total UCI;85;
16/08/2020;Cádiz;Fallecidos;175;
16/08/2020;Cádiz;Curados;1486;
16/08/2020;Córdoba;Confirmados PDIA;1880;
16/08/2020;Córdoba;Confirmados PDIA 14 días;265;
16/08/2020;Córdoba;Confirmados PDIA 7 días;164;
16/08/2020;Córdoba;Total confirmados ;2283;
16/08/2020;Córdoba;Hospitalizados;581;
16/08/2020;Córdoba;Total UCI;78;
16/08/2020;Córdoba;Fallecidos;117;
16/08/2020;Córdoba;Curados;1757;
16/08/2020;Granada;Confirmados PDIA;3317;
16/08/2020;Granada;Confirmados PDIA 14 días;340;
16/08/2020;Granada;Confirmados PDIA 7 días;219;
16/08/2020;Granada;Total confirmados ;4122;
16/08/2020;Granada;Hospitalizados;1256;
16/08/2020;Granada;Total UCI;140;
16/08/2020;Granada;Fallecidos;291;
16/08/2020;Granada;Curados;3005;
16/08/2020;Huelva;Confirmados PDIA;535;
16/08/2020;Huelva;Confirmados PDIA 14 días;72;
16/08/2020;Huelva;Confirmados PDIA 7 días;44;
16/08/2020;Huelva;Total confirmados ;661;
16/08/2020;Huelva;Hospitalizados;228;
16/08/2020;Huelva;Total UCI;32;
16/08/2020;Huelva;Fallecidos;50;
16/08/2020;Huelva;Curados;496;
16/08/2020;Jaén;Confirmados PDIA;1757;
16/08/2020;Jaén;Confirmados PDIA 14 días;214;
16/08/2020;Jaén;Confirmados PDIA 7 días;99;
16/08/2020;Jaén;Total confirmados ;2254;
16/08/2020;Jaén;Hospitalizados;797;
16/08/2020;Jaén;Total UCI;93;
16/08/2020;Jaén;Fallecidos;192;
16/08/2020;Jaén;Curados;1819;
16/08/2020;Málaga;Confirmados PDIA;4552;
16/08/2020;Málaga;Confirmados PDIA 14 días;1097;
16/08/2020;Málaga;Confirmados PDIA 7 días;632;
16/08/2020;Málaga;Total confirmados ;6330;
16/08/2020;Málaga;Hospitalizados;1578;
16/08/2020;Málaga;Total UCI;165;
16/08/2020;Málaga;Fallecidos;290;
16/08/2020;Málaga;Curados;4071;
16/08/2020;Sevilla;Confirmados PDIA;3300;
16/08/2020;Sevilla;Confirmados PDIA 14 días;536;
16/08/2020;Sevilla;Confirmados PDIA 7 días;318;
16/08/2020;Sevilla;Total confirmados ;3974;
16/08/2020;Sevilla;Hospitalizados;1242;
16/08/2020;Sevilla;Total UCI;156;
16/08/2020;Sevilla;Fallecidos;290;
16/08/2020;Sevilla;Curados;2958;
15/08/2020;Andalucía;Confirmados PDIA;19457;
15/08/2020;Andalucía;Confirmados PDIA 14 días;4007;
15/08/2020;Andalucía;Confirmados PDIA 7 días;2272;
15/08/2020;Andalucía;Total confirmados ;24339;
15/08/2020;Andalucía;Hospitalizados;6687;
15/08/2020;Andalucía;Total UCI;808;
15/08/2020;Andalucía;Fallecidos;1459;
15/08/2020;Andalucía;Curados;16936;
15/08/2020;Almería;Confirmados PDIA;2600;
15/08/2020;Almería;Confirmados PDIA 14 días;1264;
15/08/2020;Almería;Confirmados PDIA 7 días;661;
15/08/2020;Almería;Total confirmados ;2874;
15/08/2020;Almería;Hospitalizados;379;
15/08/2020;Almería;Total UCI;59;
15/08/2020;Almería;Fallecidos;56;
15/08/2020;Almería;Curados;1348;
15/08/2020;Cádiz;Confirmados PDIA;1815;
15/08/2020;Cádiz;Confirmados PDIA 14 días;393;
15/08/2020;Cádiz;Confirmados PDIA 7 días;272;
15/08/2020;Cádiz;Total confirmados ;2140;
15/08/2020;Cádiz;Hospitalizados;635;
15/08/2020;Cádiz;Total UCI;85;
15/08/2020;Cádiz;Fallecidos;174;
15/08/2020;Cádiz;Curados;1484;
15/08/2020;Córdoba;Confirmados PDIA;1871;
15/08/2020;Córdoba;Confirmados PDIA 14 días;277;
15/08/2020;Córdoba;Confirmados PDIA 7 días;162;
15/08/2020;Córdoba;Total confirmados ;2274;
15/08/2020;Córdoba;Hospitalizados;581;
15/08/2020;Córdoba;Total UCI;78;
15/08/2020;Córdoba;Fallecidos;117;
15/08/2020;Córdoba;Curados;1757;
15/08/2020;Granada;Confirmados PDIA;3274;
15/08/2020;Granada;Confirmados PDIA 14 días;314;
15/08/2020;Granada;Confirmados PDIA 7 días;190;
15/08/2020;Granada;Total confirmados ;4079;
15/08/2020;Granada;Hospitalizados;1253;
15/08/2020;Granada;Total UCI;140;
15/08/2020;Granada;Fallecidos;290;
15/08/2020;Granada;Curados;3005;
15/08/2020;Huelva;Confirmados PDIA;530;
15/08/2020;Huelva;Confirmados PDIA 14 días;70;
15/08/2020;Huelva;Confirmados PDIA 7 días;49;
15/08/2020;Huelva;Total confirmados ;656;
15/08/2020;Huelva;Hospitalizados;228;
15/08/2020;Huelva;Total UCI;32;
15/08/2020;Huelva;Fallecidos;50;
15/08/2020;Huelva;Curados;496;
15/08/2020;Jaén;Confirmados PDIA;1740;
15/08/2020;Jaén;Confirmados PDIA 14 días;202;
15/08/2020;Jaén;Confirmados PDIA 7 días;105;
15/08/2020;Jaén;Total confirmados ;2237;
15/08/2020;Jaén;Hospitalizados;797;
15/08/2020;Jaén;Total UCI;93;
15/08/2020;Jaén;Fallecidos;192;
15/08/2020;Jaén;Curados;1819;
15/08/2020;Málaga;Confirmados PDIA;4426;
15/08/2020;Málaga;Confirmados PDIA 14 días;1025;
15/08/2020;Málaga;Confirmados PDIA 7 días;569;
15/08/2020;Málaga;Total confirmados ;6204;
15/08/2020;Málaga;Hospitalizados;1575;
15/08/2020;Málaga;Total UCI;165;
15/08/2020;Málaga;Fallecidos;290;
15/08/2020;Málaga;Curados;4069;
15/08/2020;Sevilla;Confirmados PDIA;3201;
15/08/2020;Sevilla;Confirmados PDIA 14 días;462;
15/08/2020;Sevilla;Confirmados PDIA 7 días;264;
15/08/2020;Sevilla;Total confirmados ;3875;
15/08/2020;Sevilla;Hospitalizados;1239;
15/08/2020;Sevilla;Total UCI;156;
15/08/2020;Sevilla;Fallecidos;290;
15/08/2020;Sevilla;Curados;2958;
14/08/2020;Andalucía;Confirmados PDIA;18923;
14/08/2020;Andalucía;Confirmados PDIA 14 días;3712;
14/08/2020;Andalucía;Confirmados PDIA 7 días;2086;
14/08/2020;Andalucía;Total confirmados ;23805;
14/08/2020;Andalucía;Hospitalizados;6671;
14/08/2020;Andalucía;Total UCI;805;
14/08/2020;Andalucía;Fallecidos;1459;
14/08/2020;Andalucía;Curados;16910;
14/08/2020;Almería;Confirmados PDIA;2441;
14/08/2020;Almería;Confirmados PDIA 14 días;1172;
14/08/2020;Almería;Confirmados PDIA 7 días;615;
14/08/2020;Almería;Total confirmados ;2715;
14/08/2020;Almería;Hospitalizados;376;
14/08/2020;Almería;Total UCI;58;
14/08/2020;Almería;Fallecidos;56;
14/08/2020;Almería;Curados;1343;
14/08/2020;Cádiz;Confirmados PDIA;1755;
14/08/2020;Cádiz;Confirmados PDIA 14 días;361;
14/08/2020;Cádiz;Confirmados PDIA 7 días;237;
14/08/2020;Cádiz;Total confirmados ;2080;
14/08/2020;Cádiz;Hospitalizados;632;
14/08/2020;Cádiz;Total UCI;84;
14/08/2020;Cádiz;Fallecidos;174;
14/08/2020;Cádiz;Curados;1481;
14/08/2020;Córdoba;Confirmados PDIA;1824;
14/08/2020;Córdoba;Confirmados PDIA 14 días;259;
14/08/2020;Córdoba;Confirmados PDIA 7 días;137;
14/08/2020;Córdoba;Total confirmados ;2227;
14/08/2020;Córdoba;Hospitalizados;581;
14/08/2020;Córdoba;Total UCI;78;
14/08/2020;Córdoba;Fallecidos;117;
14/08/2020;Córdoba;Curados;1749;
14/08/2020;Granada;Confirmados PDIA;3238;
14/08/2020;Granada;Confirmados PDIA 14 días;290;
14/08/2020;Granada;Confirmados PDIA 7 días;190;
14/08/2020;Granada;Total confirmados ;4043;
14/08/2020;Granada;Hospitalizados;1253;
14/08/2020;Granada;Total UCI;140;
14/08/2020;Granada;Fallecidos;290;
14/08/2020;Granada;Curados;3004;
14/08/2020;Huelva;Confirmados PDIA;524;
14/08/2020;Huelva;Confirmados PDIA 14 días;72;
14/08/2020;Huelva;Confirmados PDIA 7 días;45;
